ticket_type,is_recurring,business_impact_val,safety_concern,sentiment_score,issue_severity_val,issue_urgency_val,label_priority,label_source,created_at
inquiry,True,low,True,positive,low,high,high,fuzzy_synthetic,2026-03-04T13:39:16.266773+00:00
inquiry,True,low,True,positive,medium,low,high,fuzzy_synthetic,2026-03-04T13:39:16.268960+00:00
inquiry,True,low,True,positive,medium,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.271202+00:00
inquiry,True,low,True,positive,medium,high,high,fuzzy_synthetic,2026-03-04T13:39:16.273182+00:00
inquiry,True,low,True,positive,high,low,high,fuzzy_synthetic,2026-03-04T13:39:16.275300+00:00
inquiry,True,low,True,positive,high,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.277296+00:00
inquiry,True,low,True,positive,high,high,high,fuzzy_synthetic,2026-03-04T13:39:16.279368+00:00
inquiry,True,medium,False,negative,low,low,high,fuzzy_synthetic,2026-03-04T13:39:16.281597+00:00
inquiry,True,medium,False,negative,low,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.283721+00:00
inquiry,True,medium,False,negative,low,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.285735+00:00
inquiry,True,medium,False,negative,medium,low,critical,fuzzy_synthetic,2026-03-04T13:39:16.287732+00:00
inquiry,True,medium,False,negative,medium,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.289800+00:00
inquiry,True,medium,False,negative,medium,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.292015+00:00
inquiry,True,medium,False,negative,high,low,critical,fuzzy_synthetic,2026-03-04T13:39:16.294146+00:00
inquiry,True,medium,False,negative,high,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.296140+00:00
inquiry,True,medium,False,negative,high,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.298222+00:00
inquiry,True,medium,False,neutral,low,low,low,fuzzy_synthetic,2026-03-04T13:39:16.300219+00:00
inquiry,True,medium,False,neutral,low,medium,medium,fuzzy_synthetic,2026-03-04T13:39:16.302466+00:00
inquiry,True,medium,False,neutral,low,high,medium,fuzzy_synthetic,2026-03-04T13:39:16.304574+00:00
inquiry,True,medium,False,neutral,medium,low,medium,fuzzy_synthetic,2026-03-04T13:39:16.306563+00:00
inquiry,True,medium,False,neutral,medium,medium,medium,fuzzy_synthetic,2026-03-04T13:39:16.308686+00:00
inquiry,True,medium,False,neutral,medium,high,high,fuzzy_synthetic,2026-03-04T13:39:16.310704+00:00
inquiry,True,medium,False,neutral,high,low,medium,fuzzy_synthetic,2026-03-04T13:39:16.313104+00:00
inquiry,True,medium,False,neutral,high,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.315123+00:00
inquiry,True,medium,False,neutral,high,high,high,fuzzy_synthetic,2026-03-04T13:39:16.317133+00:00
inquiry,True,medium,False,positive,low,low,low,fuzzy_synthetic,2026-03-04T13:39:16.319245+00:00
inquiry,True,medium,False,positive,low,medium,low,fuzzy_synthetic,2026-03-04T13:39:16.321210+00:00
inquiry,True,medium,False,positive,low,high,low,fuzzy_synthetic,2026-03-04T13:39:16.323517+00:00
inquiry,True,medium,False,positive,medium,low,low,fuzzy_synthetic,2026-03-04T13:39:16.325513+00:00
inquiry,True,medium,False,positive,medium,medium,low,fuzzy_synthetic,2026-03-04T13:39:16.327628+00:00
inquiry,True,medium,False,positive,medium,high,low,fuzzy_synthetic,2026-03-04T13:39:16.329610+00:00
inquiry,True,medium,False,positive,high,low,low,fuzzy_synthetic,2026-03-04T13:39:16.331641+00:00
inquiry,True,medium,False,positive,high,medium,low,fuzzy_synthetic,2026-03-04T13:39:16.334012+00:00
inquiry,True,medium,False,positive,high,high,low,fuzzy_synthetic,2026-03-04T13:39:16.336013+00:00
inquiry,True,medium,True,negative,low,low,high,fuzzy_synthetic,2026-03-04T13:39:16.338133+00:00
inquiry,True,medium,True,negative,low,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.340110+00:00
inquiry,True,medium,True,negative,low,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.342222+00:00
inquiry,True,medium,True,negative,medium,low,critical,fuzzy_synthetic,2026-03-04T13:39:16.344507+00:00
inquiry,True,medium,True,negative,medium,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.346548+00:00
inquiry,True,medium,True,negative,medium,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.348657+00:00
inquiry,True,medium,True,negative,high,low,critical,fuzzy_synthetic,2026-03-04T13:39:16.350679+00:00
inquiry,True,medium,True,negative,high,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.352795+00:00
inquiry,True,medium,True,negative,high,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.355061+00:00
inquiry,True,medium,True,neutral,low,low,high,fuzzy_synthetic,2026-03-04T13:39:16.357198+00:00
inquiry,True,medium,True,neutral,low,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.359239+00:00
inquiry,True,medium,True,neutral,low,high,high,fuzzy_synthetic,2026-03-04T13:39:16.361238+00:00
inquiry,True,medium,True,neutral,medium,low,high,fuzzy_synthetic,2026-03-04T13:39:16.363317+00:00
inquiry,True,medium,True,neutral,medium,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.365478+00:00
inquiry,True,medium,True,neutral,medium,high,high,fuzzy_synthetic,2026-03-04T13:39:16.367563+00:00
inquiry,True,medium,True,neutral,high,low,high,fuzzy_synthetic,2026-03-04T13:39:16.369555+00:00
inquiry,True,medium,True,neutral,high,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.371731+00:00
inquiry,True,medium,True,neutral,high,high,high,fuzzy_synthetic,2026-03-04T13:39:16.373788+00:00
inquiry,True,medium,True,positive,low,low,high,fuzzy_synthetic,2026-03-04T13:39:16.376047+00:00
inquiry,True,medium,True,positive,low,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.378194+00:00
inquiry,True,medium,True,positive,low,high,high,fuzzy_synthetic,2026-03-04T13:39:16.380210+00:00
inquiry,True,medium,True,positive,medium,low,high,fuzzy_synthetic,2026-03-04T13:39:16.382323+00:00
inquiry,True,medium,True,positive,medium,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.384401+00:00
inquiry,True,medium,True,positive,medium,high,high,fuzzy_synthetic,2026-03-04T13:39:16.386751+00:00
inquiry,True,medium,True,positive,high,low,high,fuzzy_synthetic,2026-03-04T13:39:16.388766+00:00
inquiry,True,medium,True,positive,high,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.390776+00:00
inquiry,True,medium,True,positive,high,high,high,fuzzy_synthetic,2026-03-04T13:39:16.392865+00:00
inquiry,True,high,False,negative,low,low,high,fuzzy_synthetic,2026-03-04T13:39:16.394853+00:00
inquiry,True,high,False,negative,low,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.397187+00:00
inquiry,True,high,False,negative,low,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.399195+00:00
inquiry,True,high,False,negative,medium,low,critical,fuzzy_synthetic,2026-03-04T13:39:16.401344+00:00
inquiry,True,high,False,negative,medium,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.403367+00:00
inquiry,True,high,False,negative,medium,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.405384+00:00
inquiry,True,high,False,negative,high,low,critical,fuzzy_synthetic,2026-03-04T13:39:16.407723+00:00
inquiry,True,high,False,negative,high,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.409739+00:00
inquiry,True,high,False,negative,high,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.411865+00:00
inquiry,True,high,False,neutral,low,low,low,fuzzy_synthetic,2026-03-04T13:39:16.413866+00:00
inquiry,True,high,False,neutral,low,medium,medium,fuzzy_synthetic,2026-03-04T13:39:16.416210+00:00
inquiry,True,high,False,neutral,low,high,medium,fuzzy_synthetic,2026-03-04T13:39:16.418273+00:00
inquiry,True,high,False,neutral,medium,low,medium,fuzzy_synthetic,2026-03-04T13:39:16.420297+00:00
inquiry,True,high,False,neutral,medium,medium,medium,fuzzy_synthetic,2026-03-04T13:39:16.422404+00:00
inquiry,True,high,False,neutral,medium,high,high,fuzzy_synthetic,2026-03-04T13:39:16.424417+00:00
inquiry,True,high,False,neutral,high,low,medium,fuzzy_synthetic,2026-03-04T13:39:16.426783+00:00
inquiry,True,high,False,neutral,high,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.428830+00:00
inquiry,True,high,False,neutral,high,high,high,fuzzy_synthetic,2026-03-04T13:39:16.430986+00:00
inquiry,True,high,False,positive,low,low,low,fuzzy_synthetic,2026-03-04T13:39:16.433002+00:00
inquiry,True,high,False,positive,low,medium,low,fuzzy_synthetic,2026-03-04T13:39:16.435011+00:00
inquiry,True,high,False,positive,low,high,low,fuzzy_synthetic,2026-03-04T13:39:16.437407+00:00
inquiry,True,high,False,positive,medium,low,low,fuzzy_synthetic,2026-03-04T13:39:16.439459+00:00
inquiry,True,high,False,positive,medium,medium,low,fuzzy_synthetic,2026-03-04T13:39:16.441628+00:00
inquiry,True,high,False,positive,medium,high,low,fuzzy_synthetic,2026-03-04T13:39:16.443665+00:00
inquiry,True,high,False,positive,high,low,low,fuzzy_synthetic,2026-03-04T13:39:16.445787+00:00
inquiry,True,high,False,positive,high,medium,low,fuzzy_synthetic,2026-03-04T13:39:16.448082+00:00
inquiry,True,high,False,positive,high,high,medium,fuzzy_synthetic,2026-03-04T13:39:16.450122+00:00
inquiry,True,high,True,negative,low,low,high,fuzzy_synthetic,2026-03-04T13:39:16.452262+00:00
inquiry,True,high,True,negative,low,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.454307+00:00
inquiry,True,high,True,negative,low,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.456445+00:00
inquiry,True,high,True,negative,medium,low,critical,fuzzy_synthetic,2026-03-04T13:39:16.458675+00:00
inquiry,True,high,True,negative,medium,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.460778+00:00
inquiry,True,high,True,negative,medium,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.462798+00:00
inquiry,True,high,True,negative,high,low,critical,fuzzy_synthetic,2026-03-04T13:39:16.464790+00:00
inquiry,True,high,True,negative,high,medium,critical,fuzzy_synthetic,2026-03-04T13:39:16.466900+00:00
inquiry,True,high,True,negative,high,high,critical,fuzzy_synthetic,2026-03-04T13:39:16.469063+00:00
inquiry,True,high,True,neutral,low,low,high,fuzzy_synthetic,2026-03-04T13:39:16.471142+00:00
inquiry,True,high,True,neutral,low,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.473210+00:00
inquiry,True,high,True,neutral,low,high,high,fuzzy_synthetic,2026-03-04T13:39:16.475338+00:00
inquiry,True,high,True,neutral,medium,low,high,fuzzy_synthetic,2026-03-04T13:39:16.477391+00:00
inquiry,True,high,True,neutral,medium,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.479648+00:00
inquiry,True,high,True,neutral,medium,high,high,fuzzy_synthetic,2026-03-04T13:39:16.481792+00:00
inquiry,True,high,True,neutral,high,low,high,fuzzy_synthetic,2026-03-04T13:39:16.483866+00:00
inquiry,True,high,True,neutral,high,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.485994+00:00
inquiry,True,high,True,neutral,high,high,high,fuzzy_synthetic,2026-03-04T13:39:16.488024+00:00
inquiry,True,high,True,positive,low,low,high,fuzzy_synthetic,2026-03-04T13:39:16.490362+00:00
inquiry,True,high,True,positive,low,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.492379+00:00
inquiry,True,high,True,positive,low,high,high,fuzzy_synthetic,2026-03-04T13:39:16.494472+00:00
inquiry,True,high,True,positive,medium,low,high,fuzzy_synthetic,2026-03-04T13:39:16.496625+00:00
inquiry,True,high,True,positive,medium,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.498646+00:00
inquiry,True,high,True,positive,medium,high,high,fuzzy_synthetic,2026-03-04T13:39:16.501044+00:00
inquiry,True,high,True,positive,high,low,high,fuzzy_synthetic,2026-03-04T13:39:16.503044+00:00
inquiry,True,high,True,positive,high,medium,high,fuzzy_synthetic,2026-03-04T13:39:16.505214+00:00
inquiry,True,high,True,positive,high,high,high,fuzzy_synthetic,2026-03-04T13:39:16.507229+00:00
