call_id,timestamp,call_category,tenant_tier,asset_type,location,issue_type,issue_severity,business_impact,safety_concern,is_recurring,transcript,clean_text
IP-202511-00474,01/11/2025 2:27,tenant support,Standard,Warehouse,Tech Block,request for additional waste bins,low,low,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing request for additional waste bins.
Tenant: just a request.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Tech Block, warehouse unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: That sounds good.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing request for additional waste bins. just a request. we're located in tech block, warehouse unit. that sounds good."
IP-202512-00475,24/12/2025 2:37,tenant support,Premium,Retail Store,Community Retail Strip,lighting issues in parking area,medium,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing lighting issues in parking area.
Tenant: needs to be addressed.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, retail store unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: I appreciate the help.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing lighting issues in parking area. needs to be addressed. we're located in community retail strip, retail store unit. i appreciate the help."
IP-202512-00476,24/12/2025 5:10,tenant support,VIP,Retail Store,Zone A ��� Corporate O,persistent water leakage damaging office equipment,high,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing persistent water leakage damaging office equipment.
Tenant: this has been going on for days.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone A ��� Corporate Offices, retail store unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: That sounds good.
Agent: You're welcome. We'll take care of","hello, i need to report an issue. we are experiencing persistent water leakage damaging office equipment. this has been going on for days. we're located in zone a ��� corporate offices, retail store unit. this is seriously impacting our business operations. that sounds good."
IP-202511-00477,28/11/2025 6:29,tenant support,Premium,Retail Store,Logistics Cluster South,air conditioning not cooling properly,medium,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing air conditioning not cooling properly.
Tenant: it's uncomfortable.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, retail store unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Great, thank you.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing air conditioning not cooling properly. it's uncomfortable. we're located in logistics cluster south, retail store unit. great, thank you."
IP-202512-00481,08/12/2025 5:35,tenant support,Premium,Warehouse,Logistics Cluster North,elevator breakdown in multi-story unit,high,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing elevator breakdown in multi-story unit.
Tenant: it's difficult for staff.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster North, warehouse unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hello, i need to report an issue. we are experiencing elevator breakdown in multi-story unit. it's difficult for staff. we're located in logistics cluster north, warehouse unit. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202601-00484,02/01/2026 4:55,tenant support,Standard,Retail Store,Retail Plaza Central,lighting issues in parking area,medium,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing lighting issues in parking area.
Tenant: needs to be addressed.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Retail Plaza Central, retail store unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Thank you for your quick response.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing lighting issues in parking area. needs to be addressed. we're located in retail plaza central, retail store unit. thank you for your quick response."
IP-202601-00485,05/01/2026 8:32,tenant support,VIP,Warehouse,Zone B ��� SME O,elevator breakdown in multi-story unit,high,high,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: We're very disappointed.
Tenant: We are experiencing elevator breakdown in multi-story unit.
Tenant: we have mobility concerns.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone B ��� SME Offices, warehouse unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: This is unacceptable.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of th","hi, i'm calling again about an ongoing issue that hasn't been resolved. we're very disappointed. we are experiencing elevator breakdown in multi-story unit. we have mobility concerns. we're located in zone b ��� sme offices, warehouse unit. this was reported last week but nothing has been done. this is unacceptable. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202511-00487,24/11/2025 4:18,tenant support,Standard,Warehouse,Logistics Cluster North,parking gate malfunctioning intermittently,medium,medium,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is unacceptable.
Tenant: We are experiencing parking gate malfunctioning intermittently.
Tenant: quite frustrating.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster North, warehouse unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: This is the third time I'm reporting this.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is unacceptable. we are experiencing parking gate malfunctioning intermittently. quite frustrating. we're located in logistics cluster north, warehouse unit. this was reported last week but nothing has been done. this is the third time i'm reporting this. i expect this to be resolved quickly."
IP-202601-00488,09/01/2026 10:59,tenant support,VIP,Retail Store,Community Retail Strip,loading dock gate stuck closed,high,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing loading dock gate stuck closed.
Tenant: we're losing business.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, retail store unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hello, i need to report an issue. we are experiencing loading dock gate stuck closed. we're losing business. we're located in community retail strip, retail store unit. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202601-00489,10/01/2026 8:13,tenant support,VIP,Retail Store,Logistics Cluster North,persistent water leakage damaging office equipment,high,high,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is the third time I'm reporting this.
Tenant: We are experiencing persistent water leakage damaging office equipment.
Tenant: we've lost equipment already.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster North, retail store unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: I need to speak with a manager.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is the third time i'm reporting this. we are experiencing persistent water leakage damaging office equipment. we've lost equipment already. we're located in logistics cluster north, retail store unit. this was reported last week but nothing has been done. i need to speak with a manager. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202512-00490,13/12/2025 1:25,tenant support,Standard,Warehouse,Community Retail Strip,minor noise disturbance from nearby unit,low,low,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing minor noise disturbance from nearby unit.
Tenant: just wanted to report this.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, warehouse unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: That sounds good.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing minor noise disturbance from nearby unit. just wanted to report this. we're located in community retail strip, warehouse unit. that sounds good."
IP-202512-00491,27/12/2025 1:26,tenant support,Standard,Office,Zone B ��� SME O,lighting issues in parking area,medium,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing lighting issues in parking area.
Tenant: needs to be addressed.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone B ��� SME Offices, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Great, thank you.
Agent: You're welcome. We'll take care of","hello, i need to report an issue. we are experiencing lighting issues in parking area. needs to be addressed. we're located in zone b ��� sme offices, office unit. great, thank you."
IP-202511-00492,20/11/2025 10:55,tenant support,Standard,Retail Store,Logistics Cluster North,lost and found item to report,low,low,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: We're very disappointed.
Tenant: We are experiencing lost and found item to report.
Tenant: wondering if anyone reported.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster North, retail store unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: I've been calling for days.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. we're very disappointed. we are experiencing lost and found item to report. wondering if anyone reported. we're located in logistics cluster north, retail store unit. this was reported last week but nothing has been done. i've been calling for days. i expect this to be resolved quickly."
IP-202511-00493,26/11/2025 9:01,tenant support,Standard,Warehouse,Logistics Cluster South,complete power outage affecting entire floor,critical,medium,True,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing complete power outage affecting entire floor.
Tenant: we can't operate.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, warehouse unit.
Tenant: This is seriously impacting our business operations.
Tenant: We also have safety concerns about this.
Agent: I understand. Safety is our top priority.
Agent: I'm escalating this to our emergency response team immediately.
Agent: You should receive a call within 15 minutes.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hello, i need to report an issue. we are experiencing complete power outage affecting entire floor. we can't operate. we're located in logistics cluster south, warehouse unit. this is seriously impacting our business operations. we also have safety concerns about this. i expect this to be resolved quickly."
IP-202511-00494,17/11/2025 8:02,tenant support,VIP,Office,Zone B ��� SME O,cleaning services missed one day,low,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing cleaning services missed one day.
Tenant: not urgent.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone B ��� SME Offices, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: That sounds good.
Agent: You're welcome. We'll take care of","hello, i need to report an issue. we are experiencing cleaning services missed one day. not urgent. we're located in zone b ��� sme offices, office unit. that sounds good."
IP-202512-00495,13/12/2025 9:30,tenant support,Premium,Retail Store,Community Retail Strip,loading dock gate stuck closed,high,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing loading dock gate stuck closed.
Tenant: we can't receive deliveries.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, retail store unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: Great, thank you.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing loading dock gate stuck closed. we can't receive deliveries. we're located in community retail strip, retail store unit. this is seriously impacting our business operations. great, thank you."
IP-202511-00496,13/11/2025 2:06,tenant support,Premium,Retail Store,Zone B ��� SME O,loading dock gate stuck closed,high,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing loading dock gate stuck closed.
Tenant: we can't receive deliveries.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone B ��� SME Offices, retail store unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: Perfect, that works for us.
Agent: You're welcome. We'll take care of","hello, i need to report an issue. we are experiencing loading dock gate stuck closed. we can't receive deliveries. we're located in zone b ��� sme offices, retail store unit. this is seriously impacting our business operations. perfect, that works for us."
IP-202512-00497,30/12/2025 0:44,tenant support,Standard,Warehouse,Zone A ��� Corporate O,lost and found item to report,low,low,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing lost and found item to report.
Tenant: wondering if anyone reported.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone A ��� Corporate Offices, warehouse unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: I appreciate the help.
Agent: You're welcome. We'll take care of","hello, i need to report an issue. we are experiencing lost and found item to report. wondering if anyone reported. we're located in zone a ��� corporate offices, warehouse unit. i appreciate the help."
IP-202510-00498,23/10/2025 7:57,tenant support,VIP,Office,Logistics Cluster South,persistent water leakage damaging office equipment,high,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing persistent water leakage damaging office equipment.
Tenant: this has been going on for days.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, office unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: Thank you for your quick response.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing persistent water leakage damaging office equipment. this has been going on for days. we're located in logistics cluster south, office unit. this is seriously impacting our business operations. thank you for your quick response."
IP-202511-00507,21/11/2025 10:15,tenant support,VIP,Warehouse,Logistics Cluster North,elevator breakdown in multi-story unit,high,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing elevator breakdown in multi-story unit.
Tenant: it's difficult for staff.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster North, warehouse unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: Great, thank you.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing elevator breakdown in multi-story unit. it's difficult for staff. we're located in logistics cluster north, warehouse unit. this is seriously impacting our business operations. great, thank you."
IP-202512-00515,23/12/2025 5:53,tenant support,Standard,Office,Zone A ��� Corporate O,parking gate malfunctioning intermittently,medium,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing parking gate malfunctioning intermittently.
Tenant: it's causing delays.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone A ��� Corporate Offices, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Great, thank you.
Agent: You're welcome. We'll take care of","hello, i need to report an issue. we are experiencing parking gate malfunctioning intermittently. it's causing delays. we're located in zone a ��� corporate offices, office unit. great, thank you."
IP-202601-00516,10/01/2026 8:29,tenant support,Standard,Office,Zone B ��� SME O,cleaning services missed one day,low,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing cleaning services missed one day.
Tenant: not urgent.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone B ��� SME Offices, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Great, thank you.
Agent: You're welcome. We'll take care of","hello, i need to report an issue. we are experiencing cleaning services missed one day. not urgent. we're located in zone b ��� sme offices, office unit. great, thank you."
IP-202511-00518,01/11/2025 10:22,tenant support,VIP,Warehouse,Community Retail Strip,main entrance security breach,critical,high,True,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: I need to report a serious issue immediately.
Tenant: This is a breach of our agreement.
Tenant: We are experiencing main entrance security breach.
Tenant: our security is compromised.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, warehouse unit.
Tenant: This is seriously impacting our business operations.
Tenant: We also have safety concerns about this.
Agent: I understand. Safety is our top priority.
Agent: I'm escalating this to our emergency response team immediately.
Agent: You should receive a call within 15 minutes.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","i need to report a serious issue immediately. this is a breach of our agreement. we are experiencing main entrance security breach. our security is compromised. we're located in community retail strip, warehouse unit. this is seriously impacting our business operations. we also have safety concerns about this. i expect this to be resolved quickly."
IP-202512-00519,01/12/2025 2:20,tenant support,Standard,Warehouse,Tech Block,fire alarm system not functioning,critical,medium,True,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing fire alarm system not functioning.
Tenant: we could face regulatory issues.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Tech Block, warehouse unit.
Tenant: This is seriously impacting our business operations.
Tenant: We also have safety concerns about this.
Agent: I understand. Safety is our top priority.
Agent: I'm escalating this to our emergency response team immediately.
Agent: You should receive a call within 15 minutes.
Tenant: Thank you for your quick response.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing fire alarm system not functioning. we could face regulatory issues. we're located in tech block, warehouse unit. this is seriously impacting our business operations. we also have safety concerns about this. thank you for your quick response."
IP-202511-00520,20/11/2025 6:17,tenant support,Premium,Retail Store,Zone A ��� Corporate O,air conditioning completely broken during summer,high,high,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is unacceptable.
Tenant: We are experiencing air conditioning completely broken during summer.
Tenant: we might need to close early.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone A ��� Corporate Offices, retail store unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: We're very disappointed.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of th","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is unacceptable. we are experiencing air conditioning completely broken during summer. we might need to close early. we're located in zone a ��� corporate offices, retail store unit. this was reported last week but nothing has been done. we're very disappointed. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202512-00521,26/12/2025 9:51,tenant support,VIP,Retail Store,Zone B ��� SME O,main entrance security breach,critical,high,True,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: I need to report a serious issue immediately.
Tenant: We're paying premium rent for this?
Tenant: We are experiencing main entrance security breach.
Tenant: our security is compromised.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone B ��� SME Offices, retail store unit.
Tenant: This is seriously impacting our business operations.
Tenant: We also have safety concerns about this.
Agent: I understand. Safety is our top priority.
Agent: I'm escalating this to our emergency response team immediately.
Agent: You should receive a call within 15 minutes.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of th","i need to report a serious issue immediately. we're paying premium rent for this? we are experiencing main entrance security breach. our security is compromised. we're located in zone b ��� sme offices, retail store unit. this is seriously impacting our business operations. we also have safety concerns about this. i expect this to be resolved quickly."
IP-202511-00522,26/11/2025 3:21,tenant support,VIP,Warehouse,Retail Plaza Central,persistent water leakage damaging office equipment,high,high,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is unacceptable.
Tenant: We are experiencing persistent water leakage damaging office equipment.
Tenant: we've lost equipment already.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Retail Plaza Central, warehouse unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: This is unacceptable.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is unacceptable. we are experiencing persistent water leakage damaging office equipment. we've lost equipment already. we're located in retail plaza central, warehouse unit. this was reported last week but nothing has been done. this is unacceptable. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202512-00524,06/12/2025 0:58,tenant support,Standard,Office,Community Retail Strip,persistent water leakage damaging office equipment,high,low,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing persistent water leakage damaging office equipment.
Tenant: we've lost equipment already.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, office unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hello, i need to report an issue. we are experiencing persistent water leakage damaging office equipment. we've lost equipment already. we're located in community retail strip, office unit. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202601-00525,16/01/2026 6:41,tenant support,Premium,Office,Logistics Cluster South,parking gate malfunctioning intermittently,medium,medium,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is the third time I'm reporting this.
Tenant: We are experiencing parking gate malfunctioning intermittently.
Tenant: sometimes it works, sometimes it doesn't.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, office unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: This is the third time I'm reporting this.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is the third time i'm reporting this. we are experiencing parking gate malfunctioning intermittently. sometimes it works, sometimes it doesn't. we're located in logistics cluster south, office unit. this was reported last week but nothing has been done. this is the third time i'm reporting this. i expect this to be resolved quickly."
IP-202601-00529,11/01/2026 9:38,tenant support,VIP,Office,Zone B ��� SME O,air conditioning not cooling properly,medium,high,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing air conditioning not cooling properly.
Tenant: the temperature isn't ideal.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Zone B ��� SME Offices, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Great, thank you.
Agent: You're welcome. We'll take care of","hello, i need to report an issue. we are experiencing air conditioning not cooling properly. the temperature isn't ideal. we're located in zone b ��� sme offices, office unit. great, thank you."
IP-202601-00535,09/01/2026 6:22,tenant support,Premium,Retail Store,Community Retail Strip,air conditioning completely broken during summer,high,high,False,True,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hi, I'm calling again about an ongoing issue that hasn't been resolved.
Tenant: This is unacceptable.
Tenant: We are experiencing air conditioning completely broken during summer.
Tenant: it's unbearable to work.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Community Retail Strip, retail store unit.
Tenant: This was reported last week but nothing has been done.
Agent: I apologize for that. Let me check the previous ticket.
Tenant: This is extremely frustrating.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hi, i'm calling again about an ongoing issue that hasn't been resolved. this is unacceptable. we are experiencing air conditioning completely broken during summer. it's unbearable to work. we're located in community retail strip, retail store unit. this was reported last week but nothing has been done. this is extremely frustrating. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202512-00537,10/12/2025 8:40,tenant support,VIP,Office,Logistics Cluster South,cleaning services missed one day,low,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing cleaning services missed one day.
Tenant: when possible.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, office unit.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Thank you for your quick response.
Agent: You're welcome. We'll take care of this.","hello, i need to report an issue. we are experiencing cleaning services missed one day. when possible. we're located in logistics cluster south, office unit. thank you for your quick response."
IP-202512-00538,19/12/2025 3:33,tenant support,Standard,Retail Store,Logistics Cluster South,elevator breakdown in multi-story unit,high,medium,False,False,"Agent: Industrial Park Support Desk, how may I assist?
Tenant: Hello, I need to report an issue.
Tenant: We are experiencing elevator breakdown in multi-story unit.
Tenant: we have mobility concerns.
Agent: I'm very sorry to hear that. Let me get your details to assist you.
Agent: May I have your unit information?
Tenant: We're located in Logistics Cluster South, retail store unit.
Tenant: This is seriously impacting our business operations.
Agent: I'm marking this as high priority and escalating to the maintenance manager.
Agent: We'll have someone on-site within the hour.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.","hello, i need to report an issue. we are experiencing elevator breakdown in multi-story unit. we have mobility concerns. we're located in logistics cluster south, retail store unit. this is seriously impacting our business operations. i expect this to be resolved quickly."
